,win,분당 킬,분당 어시,분당 데스,퍼블유무,퍼블어시유무,분당 얻은 골드,분당 피해량,분당 cc건시간,분당 CS,분당 죽은시간,분당 시야점수
1,True,0.14,0.69,0.14,False,True,382.95,570.17,0.8,1.0,2.97,0.76
6,False,0.18,0.18,0.33,False,False,331.9,510.93,0.47,1.0,10.07,0.62
11,False,0.0,0.06,0.18,False,False,313.81,114.64,0.41,1.0,5.33,1.07
16,True,0.12,0.0,0.0,False,False,383.05,164.43,2.73,1.0,0.0,0.89
21,False,0.27,0.18,0.36,False,False,418.68,696.91,0.24,1.0,11.19,0.42
26,True,0.18,0.36,0.27,True,False,352.94,557.31,0.18,0.0,8.88,1.12
31,False,0.04,0.13,0.27,False,True,231.79,268.16,0.72,0.0,7.09,0.9
36,True,0.31,0.4,0.13,False,False,422.77,592.23,0.72,1.0,2.2,0.4
41,True,0.21,0.25,0.13,False,True,428.34,263.75,0.51,1.0,2.19,0.84
46,False,0.29,0.34,0.38,False,False,362.74,303.03,1.14,1.0,8.84,0.84
51,True,0.12,0.12,0.12,False,False,310.63,212.66,0.84,1.0,2.87,0.66
56,False,0.18,0.06,0.24,False,False,384.54,430.15,0.3,0.0,4.54,0.6
61,False,0.08,0.04,0.43,False,False,283.38,309.67,0.43,1.0,10.88,0.47
66,True,0.31,0.24,0.16,False,False,402.95,745.34,0.28,1.0,5.15,0.59
71,True,0.05,0.27,0.11,False,False,358.94,269.25,0.37,0.0,2.35,0.8
76,False,0.32,0.11,0.21,False,False,451.9,496.53,0.27,2.0,5.39,0.75
81,True,0.09,0.49,0.14,False,False,333.06,288.33,0.72,1.0,5.45,0.54
86,False,0.09,0.14,0.26,False,False,294.09,349.86,0.66,1.0,9.06,0.49
91,False,0.13,0.37,0.33,False,False,330.01,793.98,2.21,1.0,8.69,1.27
96,True,0.23,0.33,0.2,True,False,398.56,523.33,0.4,1.0,5.35,0.9
101,True,0.23,0.23,0.25,False,False,403.08,754.04,0.72,3.0,10.05,0.53
106,False,0.28,0.28,0.19,False,False,408.82,817.18,0.95,1.0,7.78,0.85
111,True,0.46,0.43,0.18,True,False,556.44,833.93,0.64,1.0,4.89,0.89
116,False,0.46,0.43,0.29,False,False,515.63,1005.32,0.68,2.0,8.42,0.96
121,False,0.15,0.08,0.23,False,False,279.34,296.0,0.91,0.0,6.25,0.8
126,True,0.15,0.19,0.04,False,False,380.56,194.05,0.11,1.0,1.22,0.76
131,False,0.12,0.12,0.21,False,False,334.37,461.04,5.04,1.0,6.97,0.73
136,True,0.24,0.55,0.21,False,True,389.21,715.64,1.07,2.0,5.07,0.79
141,False,0.18,0.56,0.29,False,False,379.21,751.35,1.11,1.0,9.68,0.97
146,True,0.29,0.32,0.26,False,True,405.54,719.18,1.06,1.0,7.65,0.82
151,True,0.08,0.24,0.27,False,False,304.82,337.59,1.11,1.0,8.35,0.89
156,False,0.68,0.08,0.22,True,False,519.78,1105.96,0.65,2.0,8.78,0.92
161,False,0.04,0.28,0.25,False,True,274.3,286.78,1.46,1.0,8.57,0.78
166,True,0.25,0.36,0.18,False,False,389.37,535.66,0.21,1.0,5.08,1.0
171,True,0.25,0.14,0.07,False,True,453.52,352.73,3.07,1.0,2.17,0.76
176,False,0.0,0.0,0.22,False,False,257.25,185.04,0.36,0.0,4.3,0.54
181,False,0.33,0.13,0.33,False,False,380.98,595.18,0.98,0.0,5.6,0.33
186,True,0.46,0.52,0.07,False,False,456.48,455.7,0.98,1.0,1.95,1.04
195,True,0.0,0.0,0.0,False,False,290.24,0.0,0.0,0.0,0.0,0.3
200,False,0.21,0.3,0.3,False,False,365.74,938.45,0.57,2.0,9.64,0.62
208,True,0.3,0.21,0.27,False,True,417.44,755.77,0.48,1.0,9.11,1.4
210,True,0.19,0.14,0.19,True,False,413.41,364.99,0.6,1.0,3.33,0.37
215,False,0.32,0.23,0.09,False,False,457.91,553.38,0.65,3.0,1.62,0.97
220,False,0.18,0.06,0.21,False,False,317.55,361.5,0.61,1.0,7.79,1.16
225,True,0.15,0.24,0.18,False,False,428.38,558.0,0.27,2.0,5.78,0.82
230,False,0.05,0.1,0.54,False,False,249.54,281.17,0.1,0.0,11.83,0.68
235,True,0.64,0.29,0.2,False,False,564.01,830.17,0.49,1.0,3.62,0.88
240,True,0.24,0.33,0.19,False,False,432.97,323.83,0.57,0.0,5.98,0.48
245,False,0.38,0.14,0.14,False,False,469.14,467.42,0.14,2.0,3.59,0.62
250,False,0.24,0.2,0.2,False,False,365.27,645.14,0.84,1.0,6.1,0.52
255,True,0.48,0.52,0.08,False,True,512.28,493.02,0.6,2.0,2.51,1.24
260,True,0.27,0.27,0.0,False,False,395.79,179.62,0.61,0.0,0.0,0.88
265,False,0.0,0.07,0.14,False,False,278.94,59.31,0.07,1.0,1.63,0.27
269,False,0.0,0.0,0.19,False,False,149.32,0.0,0.0,0.0,1.36,0.0
270,False,0.0,0.0,0.1,False,False,256.42,110.51,0.29,2.0,1.56,0.0
275,True,0.0,0.1,0.0,False,False,325.39,116.25,0.39,1.0,0.0,1.26
280,True,0.45,0.2,0.1,False,False,460.43,1036.45,0.18,1.0,4.18,1.31
285,False,0.2,0.2,0.25,False,False,431.5,816.45,0.5,2.0,10.89,0.3
290,False,0.32,0.08,0.28,True,False,445.35,437.61,0.65,1.0,6.41,0.57
295,True,0.24,0.41,0.0,False,False,406.94,405.76,1.01,1.0,0.0,0.85
300,False,0.12,0.12,0.43,False,False,308.38,557.1,0.54,1.0,11.02,0.31
305,True,0.35,0.27,0.12,False,False,425.83,868.74,0.81,1.0,2.33,0.7
310,True,0.69,0.29,0.15,False,False,519.95,817.99,0.64,1.0,3.1,0.84
315,False,0.34,0.2,0.25,False,False,415.72,628.16,5.21,1.0,6.19,0.74
320,False,0.3,0.1,0.2,True,False,452.92,609.25,0.84,1.0,5.19,0.35
325,True,0.25,0.64,0.1,False,False,398.47,481.31,2.03,0.0,2.08,0.69
330,True,0.23,0.41,0.08,False,False,420.58,693.45,1.2,1.0,2.71,0.75
335,False,0.11,0.19,0.19,False,False,347.03,261.29,0.71,0.0,5.61,0.79
340,True,0.26,0.13,0.1,True,False,401.33,309.0,0.58,1.0,3.02,1.14
345,False,0.1,0.16,0.45,False,False,278.32,423.89,0.19,1.0,12.35,0.68
350,False,0.09,0.13,0.22,False,False,284.69,353.75,0.62,0.0,3.82,0.62
355,True,0.27,0.22,0.13,True,False,401.38,460.54,0.84,1.0,1.95,0.84
360,False,0.12,0.19,0.12,False,False,358.87,191.81,2.92,2.0,1.92,0.56
365,True,0.19,0.12,0.06,False,False,386.23,130.89,0.37,0.0,1.3,0.81
368,True,0.25,0.31,0.25,False,True,424.07,633.75,1.55,1.0,5.71,0.37
370,False,0.25,0.39,0.14,False,False,388.45,496.14,1.06,1.0,3.29,0.71
375,True,0.28,0.25,0.25,False,False,419.16,384.95,0.71,2.0,6.38,0.81
381,False,0.32,0.23,0.29,False,False,416.29,633.69,0.56,1.0,8.0,0.5
385,True,0.56,0.12,0.23,False,False,545.44,1062.61,0.41,3.0,8.47,0.59
388,True,0.03,0.47,0.21,False,True,249.05,277.76,1.03,1.0,7.0,0.97
390,True,0.26,0.06,0.13,False,False,366.1,334.35,0.39,1.0,3.89,0.91
395,False,0.19,0.13,0.32,False,False,377.32,522.88,0.26,1.0,6.22,0.78
400,True,0.25,0.41,0.12,False,False,407.76,225.22,0.45,0.0,4.09,1.2
405,False,0.33,0.17,0.25,False,False,422.86,748.2,0.33,1.0,5.74,0.78
410,True,0.23,0.34,0.23,False,False,384.41,769.54,0.95,1.0,8.24,1.0
415,False,0.23,0.23,0.17,False,False,378.75,651.82,1.41,0.0,7.21,1.06
420,False,0.26,0.2,0.26,True,False,393.96,519.99,0.1,2.0,9.07,0.59
425,True,0.53,0.1,0.13,False,False,528.46,815.4,0.13,2.0,4.72,1.58
430,False,0.38,0.22,0.22,False,False,383.43,775.74,1.06,2.0,4.84,0.58
435,True,0.26,0.71,0.13,False,True,452.6,523.65,0.48,1.0,3.97,1.22
440,False,0.11,0.14,0.28,True,False,312.97,453.76,0.35,1.0,9.53,0.53
445,True,0.43,0.25,0.11,False,False,507.97,832.96,0.85,1.0,3.19,0.74
450,True,0.27,0.4,0.23,False,True,371.38,420.09,0.7,1.0,6.44,0.63
455,False,0.2,0.23,0.33,False,False,358.93,281.21,0.4,1.0,7.77,0.56
460,True,0.35,0.39,0.18,True,False,479.73,573.09,5.93,1.0,5.26,0.99
465,False,0.11,0.14,0.35,False,False,343.96,548.55,0.32,1.0,12.22,0.81
470,False,0.24,0.08,0.16,False,False,378.87,413.56,0.08,1.0,5.43,0.61
475,True,0.32,0.28,0.08,False,False,417.45,494.62,1.66,0.0,0.49,0.89
480,False,0.16,0.34,0.13,False,False,369.38,532.06,1.19,2.0,4.19,0.19
485,True,0.13,0.59,0.06,False,False,350.55,220.55,0.75,1.0,0.81,0.78
490,False,0.34,0.34,0.4,True,False,396.41,651.17,0.31,1.0,11.36,0.83
492,False,0.18,0.46,0.43,False,True,301.26,406.78,0.58,2.0,11.54,0.71
495,True,0.64,0.37,0.46,False,False,483.55,1165.68,0.34,3.0,13.66,0.31
497,True,0.06,0.46,0.28,False,False,333.33,263.44,0.83,2.0,7.52,0.68
500,True,0.33,0.61,0.24,False,False,453.61,555.16,1.43,0.0,7.34,1.06
505,False,0.2,0.08,0.37,False,False,364.41,454.75,0.16,1.0,9.74,0.49
510,True,0.2,0.17,0.25,False,False,327.1,481.1,0.7,1.0,8.62,0.73
515,False,0.2,0.17,0.14,False,False,412.29,454.48,0.67,2.0,4.62,0.7
520,True,0.36,0.14,0.07,False,False,493.36,699.57,0.43,1.0,1.19,0.51
525,False,0.04,0.22,0.29,False,False,283.1,182.85,0.65,1.0,7.04,0.97
526,False,0.14,0.04,0.4,False,False,330.72,377.18,0.14,3.0,8.38,0.54
531,False,0.07,0.11,0.26,False,False,337.96,349.67,0.45,2.0,8.85,0.74
535,True,0.56,0.3,0.11,False,False,478.14,786.51,0.19,1.0,2.45,1.0
540,True,0.29,0.19,0.16,False,False,403.98,649.29,0.19,1.0,5.86,0.61
545,False,0.16,0.39,0.19,False,False,403.98,601.91,0.71,1.0,7.22,0.68
550,True,0.22,0.56,0.15,False,False,362.38,435.17,1.22,1.0,5.15,1.11
555,False,0.11,0.41,0.37,False,False,323.65,428.84,0.82,1.0,8.9,1.04
560,False,0.19,0.14,0.14,False,False,451.0,433.51,0.31,3.0,4.51,0.68
565,True,0.24,0.35,0.17,True,False,407.06,527.47,0.73,1.0,3.99,0.59
570,False,0.26,0.33,0.37,False,True,356.17,521.23,0.74,1.0,10.48,0.89
575,True,0.82,0.45,0.26,False,False,557.66,1100.0,0.89,1.0,8.36,0.93
580,False,0.05,0.08,0.24,False,False,231.56,151.83,0.11,1.0,8.71,0.43
585,True,0.22,0.24,0.08,False,False,396.83,299.68,0.46,1.0,2.81,0.89
590,False,0.17,0.38,0.38,False,False,310.94,829.55,1.01,1.0,10.77,0.52
595,True,0.73,0.24,0.21,False,False,567.07,1247.04,0.77,1.0,6.59,0.77
600,True,0.0,0.7,0.15,False,False,308.21,410.02,2.18,1.0,3.88,0.63
605,False,0.15,0.37,0.18,False,False,379.78,519.33,0.89,1.0,5.21,0.74
610,True,0.04,0.31,0.12,False,False,284.43,357.52,0.15,1.0,2.45,0.5
615,False,0.08,0.12,0.27,False,False,290.95,252.95,0.12,0.0,6.52,0.69
620,True,0.04,0.18,0.04,False,False,323.32,297.01,0.84,1.0,1.46,0.98
625,False,0.07,0.0,0.15,False,False,304.44,308.6,0.33,1.0,2.99,0.69
630,True,0.4,0.17,0.23,False,False,447.07,556.07,0.2,1.0,6.88,0.56
635,False,0.03,0.46,0.3,False,False,299.37,536.12,0.69,1.0,9.69,0.63
640,False,0.08,0.12,0.27,False,False,286.44,335.92,0.19,2.0,6.45,0.65
645,True,0.38,0.23,0.08,False,False,473.11,602.54,0.65,1.0,2.38,0.23
650,True,0.46,0.28,0.08,False,False,483.11,1202.78,0.23,1.0,2.41,1.06
655,False,0.13,0.28,0.3,False,True,292.25,447.42,0.73,1.0,11.52,0.86
660,False,0.17,0.61,0.27,False,False,386.04,698.11,1.18,1.0,8.01,0.85
665,True,0.34,0.61,0.17,False,False,486.04,774.92,1.12,1.0,4.9,0.74
670,True,0.15,0.76,0.11,False,False,410.01,407.35,0.95,1.0,3.28,0.58
675,False,0.07,0.18,0.29,False,False,266.07,401.82,0.29,1.0,8.19,0.58
680,True,0.13,0.16,0.1,False,False,383.8,372.31,0.67,2.0,3.38,0.51
685,False,0.19,0.13,0.19,False,False,309.44,457.29,0.16,1.0,5.74,0.73
690,True,0.4,0.22,0.09,True,False,444.95,482.08,0.54,2.0,1.35,1.08
695,False,0.13,0.31,0.31,False,False,328.87,396.05,1.66,1.0,7.41,0.94
700,True,0.49,0.0,0.0,True,False,500.29,152.15,0.1,0.0,0.0,0.59
705,False,0.0,0.0,0.2,False,False,167.51,20.74,0.0,0.0,1.57,0.0
708,False,0.1,0.2,0.39,False,False,258.41,210.27,0.2,0.0,3.52,0.39
710,True,0.23,0.52,0.17,False,False,419.09,525.17,0.4,1.0,6.05,0.83
714,False,0.32,0.23,0.32,False,False,401.38,782.45,0.89,2.0,11.5,1.18
720,True,0.55,0.22,0.11,False,False,511.56,914.72,0.33,1.0,2.28,0.55
725,False,0.22,0.11,0.33,True,False,363.49,481.45,0.85,1.0,10.45,0.37
730,True,0.33,0.61,0.33,False,False,405.75,1353.66,0.18,1.0,10.9,0.48
735,False,0.3,0.39,0.42,False,False,443.22,872.59,0.61,1.0,13.48,0.51
740,False,0.12,0.16,0.28,False,False,353.05,329.3,0.59,2.0,6.88,0.67
745,True,0.63,0.08,0.24,False,False,524.26,787.26,0.51,1.0,4.6,0.47
750,True,0.29,0.61,0.18,False,False,435.55,450.07,0.72,1.0,5.02,0.69
755,False,0.07,0.47,0.4,False,True,292.05,442.63,1.23,0.0,9.72,0.18
760,False,0.16,0.36,0.36,False,False,346.43,443.99,0.2,1.0,8.1,0.59
765,True,0.13,0.2,0.16,False,True,393.71,253.84,0.1,1.0,5.89,0.95
770,True,0.26,0.26,0.15,False,False,367.3,381.06,0.78,1.0,3.21,0.78
775,False,0.15,0.19,0.3,False,False,319.54,425.84,0.04,1.0,7.53,0.93
780,False,0.05,0.19,0.24,False,False,322.58,222.34,0.57,1.0,6.02,0.71
785,True,0.38,0.38,0.05,False,False,474.34,469.12,0.57,2.0,1.52,0.33
790,False,0.24,0.44,0.24,False,False,393.37,414.23,0.88,1.0,6.51,0.36
795,True,0.24,0.28,0.28,False,False,362.82,366.24,1.25,0.0,8.0,0.6
800,True,0.39,0.28,0.16,False,False,479.08,656.1,0.51,2.0,3.4,0.99
805,False,0.24,0.28,0.36,True,False,349.15,912.95,0.24,1.0,9.59,0.39
810,False,0.41,0.26,0.26,False,False,489.22,1103.46,0.32,2.0,8.29,1.29
815,True,0.18,0.15,0.23,False,False,348.55,593.65,0.03,1.0,6.41,1.26
823,True,0.11,0.21,0.0,False,False,328.73,213.21,0.32,1.0,0.0,0.86
825,False,0.0,0.05,0.21,False,False,231.58,126.53,0.38,0.0,5.59,0.54
830,False,0.2,0.33,0.3,False,False,403.29,591.58,0.72,2.0,6.28,1.25
835,True,0.39,0.39,0.1,False,False,450.89,1000.36,1.41,1.0,2.76,1.15
840,True,0.24,0.47,0.17,False,False,369.55,413.78,0.81,1.0,3.46,0.77
845,False,0.27,0.13,0.27,False,False,451.16,579.26,0.77,1.0,8.37,0.77
850,False,0.34,0.22,0.15,True,False,425.19,553.02,0.71,1.0,3.73,0.56
855,True,0.0,0.41,0.15,False,False,339.89,327.46,0.49,1.0,3.51,1.19
860,True,0.22,0.41,0.07,False,False,416.22,456.07,1.0,0.0,1.7,1.44
865,False,0.04,0.11,0.33,False,False,296.96,318.0,0.96,2.0,10.59,0.59
870,False,0.08,0.08,0.23,True,False,245.85,192.36,0.12,0.0,4.97,0.31
875,True,0.39,0.19,0.23,False,False,433.86,537.7,0.08,1.0,4.65,0.47
880,False,0.16,0.12,0.39,False,False,307.76,368.31,0.16,1.0,10.31,0.51
885,True,0.24,0.71,0.16,False,False,422.08,531.88,1.18,0.0,4.63,0.82
890,True,0.45,0.24,0.08,False,False,538.21,357.84,0.73,2.0,1.67,0.86
895,False,0.2,0.33,0.33,False,True,291.0,475.56,0.57,1.0,8.92,0.45
901,False,0.28,0.23,0.32,True,False,483.74,552.89,0.74,2.0,7.53,0.88
905,True,0.55,0.55,0.32,False,False,517.69,756.12,1.02,1.0,6.47,0.92
910,True,0.18,0.18,0.28,False,False,369.56,316.39,0.14,1.0,7.01,0.77
915,False,0.14,0.39,0.28,False,True,290.26,301.54,0.25,1.0,8.02,0.25
920,False,0.11,0.15,0.19,False,False,292.76,347.88,1.28,1.0,5.37,0.9
925,True,0.26,0.45,0.04,True,False,512.5,582.03,0.56,2.0,1.01,0.49
930,False,0.1,0.0,0.41,True,False,265.34,380.17,0.71,0.0,8.15,0.71
935,True,0.25,0.51,0.05,False,False,426.04,309.48,0.76,1.0,0.41,1.07
940,True,0.24,0.24,0.24,False,False,366.6,656.84,0.24,1.0,8.18,0.81
945,False,0.17,0.1,0.34,False,False,346.53,640.37,0.88,1.0,9.43,0.54
950,False,0.07,0.17,0.19,False,False,313.83,235.83,0.37,1.0,6.3,1.44
955,True,0.15,0.29,0.15,False,False,394.62,527.92,0.51,2.0,5.33,0.93
960,True,0.15,0.26,0.35,False,False,392.52,573.29,0.26,1.0,10.51,0.88
965,False,0.44,0.21,0.26,False,False,460.2,817.43,0.38,1.0,8.04,0.73
970,True,0.2,0.18,0.23,False,False,340.74,254.69,0.4,1.0,8.05,0.48
975,False,0.15,0.23,0.35,False,False,367.54,664.74,0.86,2.0,15.27,0.56
980,True,0.04,0.65,0.19,False,False,327.52,264.89,0.38,0.0,4.24,0.88
985,False,0.08,0.34,0.23,False,False,301.76,192.56,0.88,0.0,5.84,0.69
990,True,0.28,0.24,0.09,True,False,465.5,550.17,0.33,2.0,3.08,0.95
995,False,0.05,0.05,0.33,False,False,275.37,324.35,0.43,1.0,8.4,0.28
1000,False,0.14,0.26,0.31,False,False,277.56,518.3,0.99,0.0,10.82,0.24
1005,True,0.33,0.33,0.16,False,False,416.35,885.04,1.03,1.0,6.98,0.87
1010,True,0.33,0.07,0.26,False,False,369.0,548.2,0.93,1.0,7.7,0.48
1015,False,0.22,0.15,0.26,False,False,358.17,423.89,0.41,1.0,6.07,0.37
1020,True,0.23,0.23,0.36,False,False,390.73,648.61,0.7,1.0,10.9,0.65
1025,False,0.23,0.13,0.36,False,False,372.18,512.22,0.57,3.0,13.29,0.6
1030,False,0.25,0.07,0.22,False,False,385.74,428.59,0.76,1.0,6.04,0.69
1035,True,0.18,0.43,0.07,False,False,372.13,592.69,1.19,2.0,2.06,0.62
1040,False,0.05,0.09,0.19,False,False,227.67,108.59,0.33,0.0,3.23,0.43
1045,True,0.24,0.19,0.05,False,False,353.87,374.56,0.71,0.0,1.0,0.52
1050,True,0.34,0.4,0.37,False,False,407.13,709.39,0.27,0.0,11.78,0.61
1055,False,0.27,0.34,0.37,False,True,385.53,671.67,0.54,1.0,10.67,1.04
1060,True,0.12,0.29,0.09,False,False,364.62,309.03,0.88,1.0,3.72,0.88
1065,False,0.18,0.21,0.21,False,False,386.08,517.29,5.77,2.0,6.83,0.76
1070,False,0.1,0.13,0.2,False,False,293.92,257.2,0.2,2.0,5.41,0.86
1075,True,0.23,0.8,0.1,False,False,456.44,743.29,0.93,2.0,3.02,1.1
1080,True,0.21,0.33,0.36,False,False,385.83,511.27,0.75,2.0,11.72,0.48
1085,False,0.21,0.15,0.27,False,False,342.61,452.74,0.39,1.0,9.26,0.45
1090,True,0.07,0.27,0.1,False,False,358.74,487.69,0.86,1.0,1.76,0.6
1095,False,0.23,0.17,0.27,False,False,399.9,541.06,0.3,2.0,8.19,0.66
1100,False,0.12,0.0,0.31,False,False,340.68,289.85,0.92,2.0,5.29,0.49
1105,True,0.31,0.06,0.0,True,False,454.03,350.28,3.51,1.0,0.0,0.8
1110,True,0.2,0.35,0.08,False,False,415.53,370.2,0.83,1.0,1.62,0.95
1115,False,0.12,0.12,0.24,True,False,353.33,277.93,0.24,1.0,6.15,0.75
1120,False,0.18,0.28,0.25,False,False,359.17,464.07,0.31,1.0,6.81,0.99
1125,True,0.06,0.49,0.28,False,False,335.93,443.79,0.96,2.0,9.74,0.74
1130,True,0.19,0.41,0.35,True,False,394.86,566.91,0.82,1.0,9.45,1.08
1135,False,0.35,0.13,0.22,False,False,353.05,552.51,0.92,1.0,8.09,0.79
1140,True,0.34,0.16,0.13,False,False,412.07,869.91,0.44,1.0,5.6,0.59
1145,False,0.22,0.25,0.28,False,False,339.57,586.74,0.28,1.0,9.88,0.78
1150,True,0.09,0.36,0.12,False,False,353.86,613.74,1.75,1.0,3.78,0.57
1155,False,0.06,0.42,0.24,True,False,308.26,568.5,0.45,1.0,6.41,0.85
1160,True,0.44,0.27,0.19,False,False,537.41,1154.98,0.99,1.0,6.23,0.6
1165,False,0.52,0.11,0.41,True,False,461.46,1041.09,0.36,2.0,11.42,0.66
1171,False,0.1,0.25,0.46,False,False,340.19,442.03,0.56,1.0,9.73,1.02
1175,True,0.66,0.61,0.2,False,False,537.9,831.58,1.07,1.0,4.38,0.87
1180,False,0.18,0.21,0.21,False,False,332.23,303.06,0.63,1.0,6.62,0.88
1185,True,0.25,0.39,0.21,False,False,441.7,641.03,0.42,1.0,6.62,1.06
1190,False,0.0,0.1,0.2,False,True,245.76,173.03,0.4,1.0,4.95,0.66
1195,True,0.4,0.3,0.05,False,False,522.42,572.37,0.76,3.0,0.71,1.01
1200,False,0.05,0.05,0.09,True,False,248.71,147.8,0.23,0.0,2.34,0.87
1205,True,0.28,0.05,0.0,False,False,477.36,493.25,4.68,2.0,0.0,0.46
1210,False,0.1,0.1,0.26,False,False,337.53,411.4,0.9,2.0,6.72,0.61
1215,True,0.42,0.35,0.1,False,False,455.04,607.08,0.61,1.0,3.43,0.51
1220,True,0.63,0.0,0.15,False,False,548.16,597.62,0.19,2.0,3.64,0.63
1225,False,0.34,0.05,0.19,False,False,376.8,397.67,0.44,1.0,3.83,0.63
1230,False,0.27,0.21,0.21,True,False,387.15,611.93,0.09,2.0,6.5,0.81
1235,True,0.12,0.48,0.06,False,False,383.03,246.23,0.54,1.0,1.79,1.04
1240,True,0.05,0.21,0.0,False,True,365.54,176.07,0.31,1.0,0.0,0.63
1245,False,0.1,0.1,0.31,False,False,298.54,263.66,1.62,1.0,6.99,1.04
1250,True,0.49,0.11,0.17,False,True,446.23,923.16,0.14,1.0,5.54,0.6
1255,False,0.11,0.14,0.31,False,False,320.33,482.35,0.17,2.0,10.48,0.71
1260,True,0.14,0.29,0.07,True,False,397.54,246.36,0.14,2.0,1.32,0.93
1265,False,0.07,0.21,0.25,False,False,298.25,399.79,0.71,0.0,5.85,0.57
1270,False,0.12,0.2,0.15,False,False,280.59,417.84,0.73,1.0,4.34,0.49
1275,True,0.15,0.47,0.15,False,False,422.08,665.23,1.75,2.0,5.47,0.32
1280,True,0.29,0.33,0.03,True,False,457.03,501.44,0.91,2.0,0.0,0.75
1285,False,0.13,0.13,0.26,False,False,337.94,418.53,0.69,2.0,8.74,0.59
1290,False,0.17,0.13,0.04,False,False,368.62,235.02,0.39,1.0,1.6,0.82
1295,True,0.13,0.0,0.13,False,False,340.53,218.94,0.35,1.0,1.91,0.48
1300,True,0.06,0.32,0.0,False,False,382.44,289.16,0.44,1.0,0.0,1.01
1305,False,0.0,0.06,0.19,False,True,192.01,78.06,0.06,0.0,1.9,0.7
1310,False,0.03,0.2,0.46,False,False,241.4,126.06,0.28,0.0,12.74,0.41
1315,True,0.33,0.31,0.26,False,True,408.6,870.09,0.18,1.0,7.99,0.48
1320,True,0.38,0.24,0.31,False,False,482.97,657.23,0.34,1.0,9.1,0.51
1325,False,0.17,0.27,0.21,False,False,319.53,514.14,1.54,2.0,5.46,1.0
1330,False,0.18,0.25,0.25,False,False,317.54,397.8,0.14,1.0,6.66,0.47
1335,True,0.11,0.4,0.32,False,False,303.31,544.15,1.44,0.0,10.01,0.54
1340,True,0.16,0.58,0.24,False,False,353.31,560.78,1.69,1.0,7.93,0.47
1342,True,0.53,0.29,0.26,False,False,457.52,885.59,0.45,2.0,8.66,0.42
1345,False,0.13,0.26,0.26,False,True,319.96,417.96,0.42,1.0,6.58,0.84
1350,True,0.15,0.39,0.24,False,False,412.71,579.05,0.24,2.0,7.82,0.99
1355,False,0.24,0.3,0.33,False,False,338.24,539.74,0.48,1.0,9.41,0.63
1360,False,0.1,0.33,0.24,False,False,291.44,394.22,0.74,2.0,10.96,0.52
1365,True,0.26,0.26,0.0,False,False,443.73,797.91,0.14,1.0,0.0,0.64
1370,True,0.0,0.0,0.0,False,False,362.15,31.08,0.0,0.0,0.0,0.62
1375,False,0.0,0.0,0.0,False,False,314.77,53.54,0.62,0.0,0.0,0.0
1379,True,0.25,0.31,0.25,False,False,363.13,267.19,0.94,1.0,3.43,0.94
1384,False,0.25,0.12,0.37,False,False,370.74,420.52,0.87,0.0,7.49,0.31
1389,True,0.36,0.12,0.24,False,False,442.45,489.0,0.52,2.0,10.69,0.36
1394,False,0.33,0.36,0.24,False,False,410.79,978.92,0.64,2.0,7.52,0.62
1399,False,0.23,0.29,0.2,False,False,428.99,837.02,0.91,3.0,5.39,0.16
1404,True,0.16,0.36,0.2,True,False,357.0,491.71,0.88,1.0,5.84,1.04
1409,False,0.04,0.0,0.45,False,False,271.55,239.56,0.19,0.0,12.19,0.08
1414,True,0.41,0.19,0.04,False,False,462.48,620.89,0.19,2.0,0.0,0.79
1419,False,0.0,0.12,0.24,False,False,228.26,236.64,1.41,0.0,4.1,0.86
1424,True,0.31,0.24,0.0,False,False,465.44,386.3,0.37,1.0,0.0,0.67
1429,False,0.33,0.33,0.54,True,False,395.29,844.53,1.23,0.0,11.69,0.4
1434,True,0.43,0.36,0.18,False,False,454.78,616.44,0.69,0.0,5.1,0.33
1439,False,0.23,0.23,0.14,False,False,437.24,703.54,0.74,1.0,4.55,0.64
1444,True,0.32,0.05,0.09,False,True,381.29,534.16,0.64,1.0,3.45,0.69
1449,False,0.0,0.07,0.33,False,False,339.54,380.2,0.14,2.0,9.02,0.83
1454,True,0.33,0.4,0.11,False,False,426.07,684.21,0.87,1.0,2.79,0.98
1459,True,0.43,0.13,0.22,False,False,484.18,800.04,0.17,1.0,4.24,0.43
1464,False,0.04,0.04,0.35,False,False,200.39,109.34,1.6,0.0,4.76,0.13
1469,False,0.42,0.25,0.25,False,False,435.39,889.5,0.67,2.0,8.27,0.87
1474,True,0.2,0.28,0.17,False,False,390.92,500.03,0.11,1.0,6.37,0.87
1479,False,0.0,0.04,0.25,False,False,283.79,321.79,0.29,1.0,6.53,0.66
1484,True,0.45,0.41,0.04,True,False,504.3,951.49,0.12,1.0,0.5,0.87
1489,True,0.41,0.16,0.05,False,True,466.36,429.82,0.26,1.0,1.81,0.62
1494,False,0.26,0.1,0.16,False,False,403.2,321.5,0.93,1.0,3.0,0.26
1499,False,0.14,0.25,0.28,False,False,318.55,564.36,0.25,1.0,9.21,0.37
1504,True,0.28,0.14,0.21,False,False,397.08,952.47,0.69,2.0,8.06,0.44
1509,False,0.16,0.06,0.13,False,True,358.52,337.76,0.42,2.0,3.53,1.04
1514,True,0.39,0.45,0.26,False,False,423.61,865.97,1.0,2.0,6.83,0.71
1519,True,0.2,0.17,0.14,True,False,366.4,435.62,0.61,1.0,5.19,0.89
1524,False,0.06,0.37,0.09,False,False,334.06,451.34,1.07,1.0,1.53,1.27
