,win,분당 킬,분당 어시,분당 데스,퍼블유무,퍼블어시유무,분당 얻은 골드,분당 피해량,분당 cc건시간,분당 CS,분당 죽은시간,분당 시야점수
19275,True,0.08,0.13,0.19,True,False,348.43,418.82,0.51,5.0,6.47,0.64
19280,False,0.27,0.11,0.24,False,False,367.41,479.81,0.75,3.0,8.35,0.64
19285,True,0.23,0.23,0.11,False,False,402.8,684.7,0.54,5.0,4.19,0.42
19290,False,0.03,0.08,0.23,False,False,348.68,368.94,0.62,6.0,9.17,0.71
19295,False,0.04,0.21,0.3,True,False,293.6,339.67,0.85,5.0,6.23,0.26
19300,True,0.26,0.21,0.17,False,False,520.2,949.32,0.3,8.0,5.42,0.47
19305,True,0.0,0.32,0.03,False,False,303.88,384.36,0.79,5.0,1.01,0.76
19310,False,0.0,0.13,0.22,False,False,332.66,458.92,0.25,6.0,7.22,0.35
19316,False,0.1,0.1,0.31,False,False,336.14,355.11,0.56,5.0,7.19,0.17
19320,True,0.24,0.1,0.17,False,False,480.78,711.16,0.52,7.0,6.24,0.94
19325,False,0.24,0.47,0.21,False,False,464.84,1126.47,0.94,6.0,9.14,0.47
19330,True,0.09,0.26,0.19,False,False,361.87,605.19,0.78,6.0,7.97,0.59
19335,False,0.26,0.23,0.28,False,False,401.11,647.82,0.88,6.0,10.6,0.48
19340,True,0.09,0.23,0.28,True,False,379.02,629.02,0.31,6.0,9.35,1.02
19345,True,0.19,0.16,0.22,False,False,410.02,772.02,0.59,6.0,7.45,0.41
19350,False,0.14,0.27,0.24,False,False,381.53,676.61,0.24,6.0,7.53,0.62
19355,True,0.1,0.23,0.15,False,False,242.06,512.88,1.03,2.0,4.65,0.5
19360,False,0.18,0.28,0.18,False,False,351.66,406.86,1.05,4.0,6.6,0.83
19365,True,0.14,0.14,0.17,False,False,427.73,528.7,0.42,6.0,4.49,0.44
19370,False,0.25,0.14,0.19,True,False,430.97,877.87,2.19,6.0,6.81,0.44
19375,False,0.15,0.07,0.19,False,False,401.75,828.42,0.37,7.0,5.62,0.82
19380,True,0.04,0.11,0.11,False,False,367.04,433.74,0.45,6.0,3.69,0.74
19385,False,0.05,0.0,0.28,False,False,258.92,372.24,0.71,5.0,7.01,0.75
19390,True,0.24,0.24,0.05,False,False,395.53,547.06,2.4,5.0,1.41,0.71
19395,False,0.05,0.0,0.16,False,False,316.12,521.04,1.11,7.0,4.55,0.16
19400,True,0.11,0.0,0.05,False,False,314.38,298.73,0.37,6.0,0.74,0.42
19405,False,0.09,0.26,0.33,False,False,297.5,621.8,0.68,3.0,12.18,0.7
19410,True,0.42,0.4,0.23,True,False,473.21,1469.8,0.4,5.0,10.5,0.58
19415,True,0.12,0.42,0.15,False,False,413.05,384.01,0.91,6.0,4.8,0.44
19420,False,0.1,0.15,0.22,False,False,358.46,498.04,0.2,5.0,8.28,0.59
19425,True,0.18,0.58,0.22,False,False,393.69,584.19,1.31,3.0,7.36,0.25
19430,False,0.0,0.11,0.4,False,False,267.79,437.29,0.62,4.0,12.99,0.54
19435,True,0.4,0.2,0.05,False,False,452.82,1253.29,0.67,5.0,1.56,0.74
19440,False,0.05,0.1,0.22,False,False,268.64,305.26,0.52,5.0,8.05,0.7
19445,True,0.38,0.24,0.09,True,False,468.13,750.61,0.33,5.0,2.12,0.42
19450,False,0.05,0.0,0.33,False,False,300.94,460.34,0.76,6.0,8.26,0.33
19455,True,0.21,0.13,0.17,False,False,346.75,728.28,0.76,4.0,5.35,0.42
19460,False,0.13,0.08,0.25,False,False,305.77,364.5,0.08,4.0,5.31,0.47
19465,False,0.13,0.09,0.22,False,False,330.6,289.0,0.5,5.0,5.36,0.25
19470,True,0.38,0.19,0.13,False,False,525.59,859.91,0.6,6.0,5.29,0.54
19475,True,0.43,0.09,0.09,False,True,426.43,493.47,0.73,5.0,2.13,0.47
19480,False,0.04,0.0,0.3,False,False,319.34,344.24,0.43,6.0,6.49,0.43
19485,True,0.07,0.15,0.25,False,True,377.68,814.38,0.73,6.0,6.37,0.8
19490,False,0.18,0.18,0.11,False,False,421.55,832.98,0.69,7.0,1.93,0.73
19495,False,0.17,0.13,0.42,False,False,324.07,655.57,0.33,4.0,12.14,0.71
19500,True,0.13,0.25,0.13,False,False,379.85,556.78,0.38,6.0,4.59,0.38
19505,True,0.25,0.1,0.1,False,False,493.86,664.18,0.44,8.0,3.34,0.79
19510,False,0.05,0.0,0.29,False,False,283.39,360.74,0.2,6.0,8.11,0.34
19515,False,0.28,0.2,0.4,False,False,296.68,404.31,0.83,2.0,8.54,0.24
19520,True,0.44,0.2,0.24,False,False,537.3,963.65,1.31,5.0,6.41,0.47
19525,False,0.0,0.07,0.39,False,False,233.01,382.19,0.85,4.0,5.48,0.65
19530,True,0.26,0.07,0.07,False,False,341.62,552.25,0.98,5.0,2.09,0.59
19535,False,0.09,0.0,0.18,False,False,248.07,302.39,0.37,3.0,5.5,0.78
19540,True,0.09,0.14,0.09,False,False,231.38,313.03,0.41,3.0,2.02,0.5
19545,False,0.04,0.07,0.18,False,False,302.92,369.69,0.84,5.0,6.06,0.55
19550,True,0.11,0.29,0.11,False,False,416.62,568.74,1.35,7.0,4.13,0.77
19555,True,0.0,0.0,0.1,False,False,399.52,125.9,0.05,7.0,2.13,0.19
19560,False,0.15,0.0,0.15,True,False,334.38,546.65,0.97,5.0,3.3,0.48
19565,False,0.0,0.0,0.12,False,False,148.48,6.32,0.0,1.0,0.94,0.0
19570,True,0.12,0.18,0.06,False,True,448.36,232.9,0.23,5.0,0.0,0.41
19575,False,0.06,0.19,0.29,False,False,319.12,497.46,0.16,6.0,9.75,0.32
19580,True,0.29,0.51,0.06,False,False,455.37,833.89,0.41,6.0,2.48,0.54
19585,False,0.05,0.21,0.21,False,False,275.64,141.44,0.59,4.0,3.88,0.37
19590,True,0.11,0.27,0.27,False,False,352.98,629.95,1.49,6.0,5.53,0.48
19595,True,0.33,0.24,0.09,True,False,604.5,740.66,0.57,8.0,2.75,0.85
19600,False,0.05,0.14,0.33,False,False,322.99,258.72,0.62,6.0,8.34,0.0
19605,True,0.06,0.24,0.33,False,False,370.04,392.88,0.24,5.0,10.91,0.48
19612,False,0.24,0.39,0.45,True,False,333.42,677.46,1.08,4.0,13.15,0.3
19615,False,0.11,0.04,0.29,False,False,274.24,340.68,0.66,4.0,8.15,0.51
19620,True,0.33,0.25,0.0,False,True,453.24,638.9,0.91,6.0,0.0,0.66
19625,True,0.13,0.22,0.04,False,False,388.15,465.55,1.67,7.0,0.48,0.48
19630,False,0.04,0.04,0.13,False,False,275.42,491.1,1.06,6.0,4.58,0.44
19635,False,0.13,0.13,0.25,False,False,371.18,685.24,0.64,7.0,5.85,0.19
19640,True,0.13,0.06,0.13,False,False,316.48,395.29,1.84,5.0,2.23,0.19
19645,False,0.21,0.15,0.12,False,False,383.23,476.83,0.79,5.0,4.49,0.3
19650,True,0.27,0.27,0.21,False,False,477.35,817.56,0.79,5.0,6.03,0.52
19655,True,0.24,0.09,0.24,False,True,524.09,1028.83,0.48,7.0,7.82,0.48
19660,False,0.15,0.06,0.18,False,False,309.08,499.88,0.69,5.0,5.99,0.36
19665,False,0.31,0.13,0.44,False,False,369.73,632.84,1.7,4.0,8.68,0.48
19670,True,0.48,0.35,0.13,True,False,483.56,795.55,0.57,4.0,2.31,0.7
19675,False,0.17,0.14,0.24,False,False,357.62,451.73,1.11,6.0,6.61,0.62
19680,True,0.21,0.21,0.07,False,False,380.57,678.12,0.03,6.0,3.22,0.21
19685,True,0.29,0.45,0.19,False,False,473.28,1322.51,0.11,6.0,7.47,1.2
19690,False,0.13,0.27,0.24,False,False,404.8,925.87,0.67,7.0,8.61,0.91
19695,False,0.1,0.05,0.3,False,False,289.5,506.68,0.15,5.0,7.48,0.25
19700,True,0.25,0.1,0.05,True,False,387.72,560.45,0.3,5.0,0.5,0.54
19705,False,0.2,0.31,0.28,False,False,357.66,937.59,0.81,4.0,10.1,0.25
19710,True,0.2,0.28,0.23,False,False,402.47,655.04,0.66,5.0,8.29,0.41
19715,True,0.0,0.19,0.0,False,False,343.15,421.18,0.14,6.0,0.0,0.6
19720,False,0.0,0.0,0.09,False,False,312.12,248.01,0.19,8.0,3.38,0.97
19725,True,0.31,0.21,0.1,False,False,523.72,989.13,0.31,7.0,3.81,0.82
19730,False,0.0,0.14,0.24,False,False,287.14,443.23,0.48,6.0,8.43,0.34
19735,False,0.23,0.13,0.27,False,False,427.47,1127.47,0.1,6.0,9.99,0.4
19745,False,0.38,0.51,0.13,False,False,549.65,1016.25,0.8,7.0,5.04,0.57
19750,True,0.1,0.29,0.13,False,False,369.09,539.66,0.96,5.0,4.44,0.51
19755,True,0.17,0.13,0.09,False,False,466.49,525.87,0.17,7.0,2.09,0.74
19760,False,0.09,0.04,0.17,False,True,369.63,237.43,0.52,7.0,4.14,0.48
19765,False,0.0,0.0,0.0,False,False,298.45,129.5,0.62,4.0,0.0,0.0
19769,True,0.0,0.0,0.0,False,False,257.14,0.0,0.0,2.0,0.0,0.0
19774,True,0.38,0.46,0.19,True,False,417.15,787.14,1.53,4.0,4.32,0.46
19779,False,0.23,0.08,0.27,False,False,338.12,484.04,0.34,4.0,7.35,0.5
19784,True,0.41,0.29,0.08,False,False,497.28,768.68,0.37,6.0,1.28,0.25
19789,False,0.17,0.12,0.25,False,False,376.06,544.78,0.12,7.0,7.1,0.54
19794,True,0.16,0.06,0.16,False,False,405.28,599.66,0.09,6.0,5.13,0.94
19799,False,0.16,0.13,0.09,False,False,377.55,589.18,0.56,5.0,3.47,0.34
19804,False,0.3,0.12,0.32,False,False,366.0,765.32,0.32,5.0,11.98,0.38
19809,True,0.06,0.3,0.18,False,False,336.19,503.04,0.38,4.0,5.31,0.56
19814,False,0.3,0.07,0.13,False,False,379.61,843.86,1.46,5.0,4.12,0.43
19819,True,0.13,0.17,0.3,False,False,332.14,407.74,0.3,4.0,8.73,0.6
19824,True,0.68,0.2,0.12,False,False,554.52,932.11,1.03,6.0,2.63,0.64
19829,False,0.12,0.08,0.32,False,False,396.02,412.93,0.36,8.0,8.67,0.4
19834,False,0.09,0.14,0.32,False,False,303.01,629.31,1.06,5.0,4.99,0.6
19839,True,0.37,0.09,0.14,True,False,401.25,537.59,0.09,6.0,4.85,0.28
19844,False,0.09,0.19,0.24,False,False,333.84,406.49,0.85,6.0,6.45,0.24
19849,True,0.38,0.09,0.09,True,False,518.15,513.18,0.71,8.0,2.32,0.76
19854,True,0.07,0.29,0.27,False,False,246.42,641.5,0.65,3.0,10.4,0.54
19859,False,0.43,0.25,0.13,False,False,462.53,1113.76,0.25,5.0,5.93,0.98
19864,True,0.09,0.37,0.11,False,False,349.05,875.65,0.97,5.0,4.75,0.37
19869,False,0.2,0.14,0.2,False,False,380.77,643.16,0.65,5.0,5.92,0.65
19874,True,0.46,0.11,0.17,True,False,409.4,794.36,0.11,3.0,6.02,0.92
19879,False,0.26,0.2,0.43,False,False,397.22,840.89,0.89,5.0,12.29,0.63
19884,True,0.23,0.18,0.03,False,False,438.94,738.25,0.81,7.0,0.97,0.97
19889,False,0.13,0.2,0.13,False,False,395.76,591.52,0.3,6.0,4.39,0.48
19894,False,0.14,0.31,0.31,False,False,503.04,939.22,0.47,8.0,9.21,0.42
19899,True,0.36,0.14,0.2,True,False,529.2,893.8,1.4,7.0,7.51,0.39
19904,True,0.28,0.2,0.2,False,False,458.16,418.05,0.32,5.0,5.25,0.6
19909,False,0.2,0.12,0.36,False,False,369.55,565.66,0.28,6.0,9.23,0.84
19914,True,0.43,0.12,0.06,False,False,519.31,1083.5,0.55,7.0,2.47,1.13
19919,False,0.12,0.03,0.27,False,False,288.77,363.33,0.27,4.0,7.9,0.85
19924,True,0.3,0.33,0.27,False,False,479.72,754.54,0.27,5.0,8.46,1.4
19929,False,0.21,0.21,0.33,False,False,422.0,497.45,0.33,8.0,12.86,0.62
19934,False,0.2,0.13,0.16,False,False,424.48,537.79,0.88,6.0,4.95,0.85
19939,True,0.1,0.39,0.23,False,False,339.62,476.66,0.68,5.0,6.41,0.62
19946,True,0.34,0.16,0.03,False,False,468.46,665.35,0.19,7.0,0.0,0.5
19949,False,0.0,0.09,0.31,False,True,282.41,229.55,0.53,5.0,7.88,0.5
19954,False,0.25,0.29,0.2,False,True,366.22,846.73,1.34,4.0,8.99,0.86
19959,True,0.11,0.27,0.23,False,False,340.62,750.67,1.22,5.0,8.54,0.54
19964,False,0.14,0.37,0.23,False,False,304.38,442.67,0.85,4.0,8.11,0.46
19966,False,0.09,0.11,0.23,False,False,316.99,487.19,0.34,5.0,8.26,0.46
19969,True,0.17,0.09,0.26,False,False,397.78,537.55,0.65,5.0,9.45,0.57
19971,True,0.28,0.2,0.34,False,False,418.79,898.89,2.05,5.0,13.38,0.48
19974,True,0.1,0.24,0.1,False,False,332.19,323.07,0.68,5.0,2.32,0.48
19979,False,0.05,0.05,0.14,False,False,250.05,366.41,0.39,4.0,3.14,0.68
19984,True,0.16,0.44,0.13,False,True,435.37,774.99,0.6,5.0,5.74,0.95
19989,False,0.06,0.06,0.29,False,False,300.0,409.22,0.1,5.0,6.81,0.44
19994,False,0.12,0.12,0.32,False,False,262.92,592.69,1.03,3.0,9.01,0.28
19999,True,0.51,0.08,0.08,False,False,485.06,662.17,0.08,6.0,2.25,0.95
20004,True,0.33,0.12,0.12,False,True,495.7,955.6,0.21,6.0,6.62,0.45
20009,False,0.17,0.17,0.21,False,False,413.68,651.69,0.55,6.0,7.03,0.62
20014,False,0.03,0.2,0.27,False,False,270.2,307.31,0.8,4.0,7.11,0.4
20019,True,0.17,0.23,0.17,False,False,409.97,634.92,0.96,6.0,4.68,0.66
20024,False,0.18,0.11,0.39,False,False,332.32,613.29,2.0,5.0,10.57,0.5
20029,True,0.25,0.36,0.25,False,False,413.68,890.96,1.57,5.0,7.5,0.96
20034,True,0.07,0.38,0.14,False,True,401.69,755.66,0.59,5.0,5.66,0.69
20039,False,0.03,0.03,0.28,False,False,271.08,511.39,0.1,6.0,8.7,0.35
20044,False,0.2,0.23,0.23,False,False,402.37,1072.76,1.44,5.0,8.24,0.98
20049,True,0.13,0.55,0.23,False,False,346.12,789.26,1.74,4.0,9.95,0.66
20054,False,0.0,0.0,0.31,False,False,288.68,231.2,0.11,6.0,5.12,0.46
20059,True,0.46,0.11,0.0,False,False,568.49,682.07,0.84,8.0,0.0,0.96
20064,True,0.44,0.19,0.27,False,False,434.62,885.98,0.07,3.0,9.96,0.63
20069,False,0.17,0.27,0.15,False,False,417.26,545.65,0.8,5.0,4.55,1.0
20074,False,0.0,0.14,0.27,False,False,278.45,280.26,0.07,5.0,9.31,0.27
20079,True,0.24,0.2,0.1,False,False,398.3,663.21,0.72,5.0,4.02,0.31
20084,False,0.23,0.11,0.14,False,False,382.14,597.46,1.17,6.0,4.05,1.08
20089,True,0.34,0.28,0.2,True,False,495.16,934.79,0.31,6.0,9.4,0.43
20094,True,0.44,0.1,0.24,False,False,542.51,1026.54,1.03,7.0,6.95,0.39
20099,False,0.15,0.05,0.39,False,False,353.62,746.28,0.54,5.0,10.97,0.24
20104,False,0.0,0.0,0.2,False,False,306.08,298.81,0.16,7.0,4.33,0.32
20109,True,0.24,0.4,0.0,False,False,510.64,651.11,0.6,8.0,0.0,0.68
20114,True,0.19,0.09,0.03,True,False,467.48,596.77,0.22,6.0,1.09,0.75
20119,False,0.09,0.09,0.09,False,False,372.55,333.01,0.37,7.0,2.55,0.47
20124,False,0.36,0.18,0.18,True,False,462.6,575.8,0.82,7.0,4.41,0.45
20129,True,0.05,0.09,0.45,False,False,293.08,410.65,0.27,5.0,9.65,0.55
20134,False,0.08,0.12,0.19,False,False,337.41,434.21,0.31,6.0,4.48,0.39
20139,True,0.46,0.19,0.12,True,False,529.92,856.02,0.69,7.0,2.39,0.62
20144,True,0.13,0.26,0.16,False,False,425.38,692.83,0.26,7.0,5.78,1.19
20149,False,0.19,0.23,0.29,False,False,414.66,1042.72,2.36,6.0,11.01,0.26
20154,False,0.07,0.27,0.16,False,False,299.14,661.64,0.69,5.0,8.53,0.55
20159,True,0.11,0.42,0.13,False,False,361.13,720.61,0.33,5.0,6.96,0.49
20164,False,0.13,0.16,0.1,False,True,371.0,262.05,0.55,7.0,2.09,0.67
20169,True,0.1,0.06,0.19,False,False,386.59,875.94,0.83,7.0,7.6,0.99
20174,False,0.17,0.37,0.17,False,False,385.62,785.74,2.28,5.0,4.04,1.05
20179,True,0.23,0.14,0.11,True,False,501.65,590.66,0.34,6.0,4.27,0.68
20184,False,0.07,0.11,0.15,False,False,342.62,507.91,0.89,6.0,3.25,0.59
20189,True,0.3,0.3,0.15,False,False,425.4,553.31,0.96,4.0,4.77,0.67
20194,False,0.26,0.12,0.21,False,False,566.48,1001.5,0.41,9.0,5.66,0.7
20199,True,0.35,0.26,0.09,True,False,516.79,816.14,0.32,6.0,2.7,0.38
20204,False,0.12,0.24,0.36,True,False,403.3,545.28,0.48,5.0,10.99,0.68
20209,True,0.3,0.33,0.33,False,False,436.43,1063.98,0.74,6.0,10.63,0.98
20214,True,0.0,0.14,0.03,False,False,407.58,279.23,0.1,8.0,0.21,0.94
20219,False,0.14,0.1,0.14,True,False,423.48,382.19,0.52,8.0,5.81,1.04
20224,False,0.04,0.19,0.3,False,False,283.65,520.43,0.56,5.0,9.31,0.0
20229,True,0.3,0.33,0.04,False,False,417.2,769.48,1.67,5.0,1.52,0.41
20234,True,0.17,0.22,0.17,True,False,326.52,425.07,0.53,3.0,5.99,0.5
20239,False,0.25,0.14,0.31,False,False,415.04,901.73,0.06,6.0,10.25,0.53
20244,True,0.24,0.03,0.33,False,False,435.11,583.32,0.36,6.0,10.92,0.72
20249,False,0.3,0.06,0.3,True,False,388.39,690.84,0.24,5.0,10.23,0.89
20259,True,0.43,0.2,0.1,False,True,419.32,948.09,0.23,4.0,2.42,0.46
20264,False,0.42,0.11,0.28,True,False,468.31,919.59,0.87,5.0,12.12,0.59
20269,True,0.25,0.2,0.34,False,False,426.69,511.06,0.25,6.0,11.31,0.79
20274,True,0.42,0.21,0.1,False,True,467.15,645.43,1.15,5.0,2.95,0.52
20279,False,0.07,0.1,0.42,False,False,345.43,490.75,0.1,7.0,11.05,0.17
20284,False,0.09,0.23,0.37,False,False,378.07,736.17,1.32,7.0,13.3,0.17
20289,True,0.06,0.26,0.11,False,False,376.18,382.99,0.57,5.0,5.03,0.46
20294,False,0.24,0.18,0.18,False,False,398.32,399.72,0.89,4.0,6.12,0.86
20299,True,0.49,0.15,0.21,False,False,528.31,1043.4,0.73,6.0,8.51,0.98
20304,True,0.4,0.36,0.07,True,False,399.89,743.17,1.91,3.0,2.13,0.36
20309,False,0.11,0.0,0.22,False,False,321.32,554.99,0.14,6.0,7.51,0.65
20314,True,0.18,0.46,0.07,False,False,353.64,684.96,1.34,5.0,2.61,0.78
20319,False,0.07,0.14,0.25,False,False,333.19,483.23,0.67,6.0,6.67,0.53
20324,True,0.2,0.11,0.29,False,False,408.19,865.62,0.72,6.0,10.68,0.29
20329,False,0.31,0.17,0.11,False,False,482.19,780.1,0.57,7.0,4.87,0.74
20334,False,0.08,0.31,0.31,False,False,292.77,611.57,0.34,4.0,7.23,0.51
20339,True,0.4,0.31,0.06,True,False,501.5,940.16,0.23,5.0,0.51,0.51
20344,False,0.0,0.0,0.0,False,False,273.65,108.22,0.0,3.0,0.0,0.0
20348,True,0.0,0.0,0.0,False,False,252.69,87.54,0.0,3.0,0.0,0.0
20353,True,0.15,0.24,0.2,False,False,344.35,442.79,0.73,6.0,3.62,0.29
20360,False,0.2,0.05,0.2,False,False,386.99,701.71,0.44,6.0,3.91,0.05
20363,False,0.05,0.16,0.3,False,False,287.61,516.06,0.79,3.0,8.45,0.65
20368,True,0.35,0.46,0.14,False,False,426.11,977.83,1.52,5.0,5.68,0.49
20373,True,0.2,0.44,0.22,False,False,402.2,637.61,0.51,5.0,6.69,0.38
20378,False,0.14,0.18,0.26,False,False,328.88,763.06,0.59,5.0,10.37,0.79
20383,True,0.08,0.11,0.08,False,False,381.87,472.97,0.14,7.0,4.09,1.49
20388,False,0.14,0.19,0.22,False,False,427.2,622.17,0.88,8.0,8.51,0.47
20393,True,0.38,0.14,0.14,False,False,470.59,702.95,0.67,5.0,2.61,0.24
20398,False,0.05,0.0,0.38,False,False,229.36,267.08,0.1,4.0,8.88,0.29
20403,True,0.29,0.0,0.0,False,False,391.93,206.63,0.0,5.0,0.0,0.0
20412,True,0.46,0.1,0.07,False,False,546.85,1112.84,1.05,6.0,3.37,0.36
20417,False,0.03,0.13,0.13,False,False,301.9,312.91,0.59,6.0,3.34,0.36
20422,True,0.19,0.0,0.09,True,False,402.68,668.31,0.14,7.0,3.19,0.42
20427,False,0.09,0.05,0.19,False,False,306.01,715.68,1.22,6.0,3.9,0.75
20432,True,0.26,0.13,0.19,False,True,425.62,836.36,0.19,6.0,5.3,0.38
20437,False,0.06,0.13,0.32,False,False,315.72,258.34,0.58,6.0,6.2,0.26
20442,False,0.12,0.29,0.24,False,False,388.18,581.44,0.56,5.0,8.74,0.44
20447,True,0.03,0.03,0.21,False,False,185.44,200.47,0.44,2.0,3.71,0.26
20452,False,0.4,0.4,0.27,False,False,414.04,748.36,0.22,5.0,6.8,1.02
20457,True,0.18,0.18,0.31,False,True,413.51,609.82,0.8,7.0,6.84,0.4
20462,True,0.33,0.12,0.08,False,False,447.23,748.97,0.58,6.0,3.47,0.87
20467,False,0.04,0.08,0.29,False,False,269.46,361.16,0.41,4.0,5.79,0.62
20472,False,0.04,0.0,0.36,False,False,251.82,503.56,0.67,4.0,8.49,0.13
20477,True,0.44,0.09,0.09,False,False,512.76,721.78,1.16,6.0,3.11,0.76
20482,True,0.34,0.26,0.21,False,False,430.57,1035.18,3.73,3.0,8.12,0.57
20487,False,0.23,0.49,0.16,False,False,395.49,799.48,1.56,4.0,6.97,0.52
20492,False,0.14,0.25,0.2,False,False,385.4,596.09,0.79,6.0,8.3,0.39
20497,True,0.06,0.59,0.17,False,False,264.56,183.26,0.76,3.0,6.13,0.62
20502,False,0.0,0.0,0.0,False,False,286.75,62.05,0.0,4.0,0.0,0.3
20506,True,0.0,0.0,0.0,False,False,295.18,43.07,0.0,4.0,0.0,0.0
20511,False,0.18,0.11,0.25,False,False,415.93,626.41,0.53,5.0,8.53,0.36
20516,True,0.07,0.32,0.04,False,False,346.68,387.56,0.75,5.0,1.46,0.46
20522,True,0.2,0.13,0.1,False,False,432.82,524.77,0.46,6.0,3.4,0.73
20526,False,0.26,0.16,0.26,False,False,477.04,517.02,0.59,7.0,7.12,0.33
20531,True,0.28,0.24,0.03,False,False,389.76,568.48,0.84,4.0,1.71,0.59
20536,False,0.21,0.24,0.24,False,False,410.73,834.98,0.14,6.0,6.32,0.98
20541,True,0.2,0.93,0.2,False,False,483.14,968.21,0.86,5.0,6.55,1.33
20546,False,0.2,0.1,0.4,False,False,347.09,614.5,0.2,5.0,11.61,0.67
20551,True,0.13,0.34,0.24,False,False,361.79,842.48,0.18,5.0,8.15,0.42
20556,False,0.08,0.53,0.32,False,False,333.07,750.16,1.4,4.0,12.9,1.0
20561,True,0.17,0.13,0.13,True,False,361.49,426.17,0.68,4.0,3.73,0.72
20566,False,0.08,0.04,0.25,False,False,314.59,394.83,0.47,5.0,6.36,0.51
20571,False,0.18,0.18,0.27,False,False,423.98,420.97,0.65,6.0,8.57,0.27
20576,True,0.44,0.41,0.15,False,False,476.17,1231.08,1.06,4.0,5.68,0.5
20581,True,0.17,0.34,0.28,False,False,377.35,966.14,1.19,5.0,12.01,0.34
20586,False,0.14,0.48,0.23,False,True,320.55,348.62,0.79,4.0,6.36,0.48
20591,True,0.23,0.14,0.0,False,False,391.39,401.0,0.91,5.0,0.0,0.73
20596,False,0.05,0.0,0.27,False,False,262.41,218.54,0.0,6.0,8.2,0.73
20601,False,0.28,0.08,0.25,False,False,456.82,1364.26,0.15,7.0,10.47,0.58
20606,True,0.2,0.2,0.18,False,False,418.03,685.17,0.83,5.0,6.36,0.63
20611,True,0.39,0.32,0.19,False,False,430.0,984.61,1.3,4.0,6.59,0.58
20616,False,0.19,0.1,0.39,False,False,395.91,669.94,0.94,5.0,12.82,1.3
20621,True,0.12,0.12,0.28,False,False,297.73,376.67,0.04,4.0,7.42,0.4
20626,False,0.44,0.12,0.2,True,False,599.4,1127.75,0.84,9.0,8.13,0.48
20631,True,0.15,0.0,0.24,False,False,317.83,324.63,0.69,5.0,5.53,1.03
20636,False,0.34,0.0,0.2,False,False,479.63,580.07,0.24,7.0,5.63,0.64
20641,False,0.07,0.1,0.37,False,False,293.75,265.21,0.37,6.0,13.05,0.57
20646,True,0.47,0.03,0.1,False,False,551.08,834.58,1.05,7.0,3.38,1.22
20651,True,0.13,0.27,0.18,False,False,389.25,586.23,0.71,5.0,4.53,0.4
20656,False,0.13,0.09,0.22,False,False,366.56,283.04,0.13,6.0,5.37,0.18
20661,False,0.18,0.09,0.35,False,False,393.57,447.36,0.31,7.0,6.34,0.18
20666,True,0.67,0.13,0.04,False,False,617.83,938.85,0.53,7.0,1.64,0.53
20671,True,0.18,0.33,0.18,False,False,457.36,780.34,0.3,6.0,6.02,0.24
20676,False,0.15,0.21,0.33,False,False,350.02,754.91,0.24,5.0,10.55,0.51
20681,True,0.23,0.28,0.23,False,False,423.15,766.91,0.82,5.0,10.5,0.46
20686,False,0.15,0.23,0.15,False,False,469.03,812.29,0.38,7.0,5.8,0.38
20691,True,0.41,0.28,0.0,False,False,506.54,733.73,0.09,6.0,0.0,0.92
20696,False,0.05,0.05,0.09,False,False,250.83,197.47,0.0,4.0,2.76,0.37
20701,True,0.16,0.1,0.0,False,False,413.42,667.66,0.0,7.0,0.0,0.63
20706,False,0.05,0.0,0.31,False,False,302.1,396.02,0.73,6.0,9.17,0.31
20711,False,0.12,0.16,0.28,False,False,318.8,593.25,0.8,5.0,8.74,0.48
20716,True,0.28,0.28,0.12,False,False,391.58,615.85,1.16,5.0,3.87,0.16
20721,False,0.65,0.15,0.29,False,False,589.73,1202.18,0.65,5.0,10.34,1.02
20726,True,0.15,0.44,0.33,False,False,369.07,789.84,1.2,4.0,8.24,0.47
20731,True,0.17,0.13,0.09,False,False,413.07,512.07,0.22,8.0,2.0,0.43
20736,False,0.13,0.09,0.22,False,False,266.78,404.78,1.13,3.0,4.65,0.35
20741,False,0.21,0.37,0.24,False,False,441.79,981.42,1.01,5.0,10.15,0.88
20746,True,0.19,0.43,0.29,False,False,457.52,1128.87,1.2,6.0,9.99,0.8
20751,True,0.14,0.14,0.14,False,False,380.82,568.58,0.28,7.0,2.87,0.46
20756,False,0.14,0.09,0.09,False,False,363.39,335.22,0.14,7.0,3.29,0.28
20761,True,0.25,0.29,0.32,False,False,455.06,821.12,0.38,5.0,10.34,0.35
20766,False,0.51,0.13,0.29,True,False,532.1,1254.84,1.24,6.0,9.39,0.41
20771,False,0.21,0.04,0.3,False,False,343.28,656.55,0.64,5.0,7.43,0.38
20776,True,0.17,0.26,0.17,False,False,359.45,337.69,0.6,6.0,3.63,0.38
20781,False,0.1,0.25,0.25,False,False,303.17,575.27,0.32,5.0,8.96,0.5
20786,True,0.25,0.27,0.2,False,False,474.41,1202.35,0.35,7.0,10.1,0.92
20791,True,0.23,0.0,0.0,False,False,406.06,477.9,0.4,6.0,0.0,0.35
20796,False,0.0,0.0,0.12,False,False,293.25,568.03,0.12,8.0,3.58,0.46
20801,True,0.0,0.0,0.3,False,False,262.2,55.79,0.0,3.0,3.05,0.0
20806,False,0.3,0.0,0.0,True,False,384.15,293.6,0.0,3.0,0.0,0.3
20810,True,0.17,0.57,0.34,False,False,406.92,466.82,0.11,5.0,6.46,0.51
